key,year,venue,pub_type,title,authors
conf/wsdm/0004MHBML21,2021,WSDM,inproceedings,Shifting Consumption towards Diverse Content on Music Streaming Platforms.,Christian Hansen 0004|Rishabh Mehrotra|Casper Hansen|Brian Brost|Lucas Maystre|Mounia Lalmas
conf/wsdm/ZhangWH22,2022,WSDM,inproceedings,GraSP: Optimizing Graph-based Nearest Neighbor Search with Subgraph Sampling and Pruning.,Minjia Zhang|Wenhan Wang|Yuxiong He
conf/wsdm/DuanBZ21,2021,WSDM,inproceedings,Online Experimentation with Surrogate Metrics: Guidelines and a Case Study.,Weitao Duan|Shan Ba|Chunzhe Zhang
conf/wsdm/ChenYJZ18,2018,WSDM,inproceedings,Improving Negative Sampling for Word Representation using Self-embedded Features.,Long Chen 0008|Fajie Yuan|Joemon M. Jose|Weinan Zhang 0001
conf/wsdm/HubeF19,2019,WSDM,inproceedings,Neural Based Statement Classification for Biased Language.,Christoph Hube|Besnik Fetahu
conf/wsdm/SankarZK020,2020,WSDM,inproceedings,Inf-VAE: A Variational Autoencoder Framework to Integrate Homophily and Influence in Diffusion Prediction.,Aravind Sankar|Xinyang Zhang 0002|Adit Krishnan|Jiawei Han 0001
conf/wsdm/WiSP24,2024,WSDM,inproceedings,Continuous-time Autoencoders for Regular and Irregular Time Series Imputation.,Hyowon Wi|Yehjin Shin|Noseong Park
conf/wsdm/WangGBMN18,2018,WSDM,inproceedings,Position Bias Estimation for Unbiased Learning to Rank in Personal Search.,Xuanhui Wang|Nadav Golbandi|Michael Bendersky|Donald Metzler|Marc Najork
conf/wsdm/QianTMC18,2018,WSDM,inproceedings,DSANLS: Accelerating Distributed Nonnegative Matrix Factorization via Sketching.,Yuqiu Qian|Conghui Tan|Nikos Mamoulis|David W. Cheung
conf/wsdm/HuiYBM18,2018,WSDM,inproceedings,Co-PACRR: A Context-Aware Neural IR Model for Ad-hoc Retrieval.,Kai Hui 0001|Andrew Yates|Klaus Berberich|Gerard de Melo
conf/wsdm/GaoW0LF023,2023,WSDM,inproceedings,Alleviating Structural Distribution Shift in Graph Anomaly Detection.,Yuan Gao 0020|Xiang Wang 0010|Xiangnan He 0001|Zhenguang Liu|Huamin Feng|Yongdong Zhang 0001
conf/wsdm/YangKC022,2022,WSDM,inproceedings,Personalized Information Retrieval for Touristic Attractions in Augmented Reality.,Felix Yang|Saikishore Kalloori|Ribin Chalumattu|Markus Gross 0001
conf/wsdm/NandanwarMM18,2018,WSDM,inproceedings,Fusing Diversity in Recommendations in Heterogeneous Information Networks.,Sharad Nandanwar|Aayush Moroney|M. Narasimha Murty
conf/wsdm/TorbatiTW24,2024,WSDM,inproceedings,SIRUP: Search-based Book Recommendation Playground.,Ghazaleh Haratinezhad Torbati|Anna Tigunova|Gerhard Weikum
conf/wsdm/RenM19,2019,WSDM,inproceedings,Investment Recommendation System for Low-Liquidity Online Peer to Peer Lending (P2PL) Marketplaces.,Ke Ren|Avinash Malik
conf/wsdm/BruchHBN20,2020,WSDM,inproceedings,A Stochastic Treatment of Learning to Rank Scoring Functions.,Sebastian Bruch 0001|Shuguang Han|Michael Bendersky|Marc Najork
conf/wsdm/LemmerichS0Z19,2019,WSDM,inproceedings,Why the World Reads Wikipedia: Beyond English Speakers.,Florian Lemmerich|Diego S|Robert West 0001|Leila Zia
conf/wsdm/LabhishettyZXGS22,2022,WSDM,inproceedings,Differential Query Semantic Analysis: Discovery of Explicit Interpretable Knowledge from E-Com Search Logs.,Sahiti Labhishetty|ChengXiang Zhai|Min Xie 0002|Lin Gong|Rahul Sharnagat|Satya Chembolu
conf/wsdm/LaiCZCH23,2023,WSDM,inproceedings,Disentangled Negative Sampling for Collaborative Filtering.,Riwei Lai|Li Chen 0009|Yuhan Zhao 0001|Rui Chen 0012|Qilong Han
conf/wsdm/OosterhuisR21,2021,WSDM,inproceedings,Unifying Online and Counterfactual Learning to Rank: A Novel Counterfactual Estimator that Effectively Utilizes Online Interventions.,Harrie Oosterhuis|Maarten de Rijke
conf/wsdm/HaddadanMRU21,2021,WSDM,inproceedings,RePBubLik: Reducing Polarized Bubble Radius with Link Insertions.,Shahrzad Haddadan|Cristina Menghini|Matteo Riondato|Eli Upfal
conf/wsdm/ArefievaESS23,2023,WSDM,inproceedings,Travel Bird: A Personalized Destination Recommender with TourBERT and Airbnb Experiences.,Veronika Arefieva|Roman Egger|Michael Schrefl|Markus Schedl
conf/wsdm/FerdjaouiAN24,2024,WSDM,inproceedings,WordGraph: A Python Package for Reconstructing Interactive Causal Graphical Models from Text Data.,Amine Ferdjaoui|S|Mohamed Nadif
conf/wsdm/ChowdhuryCMRW20,2020,WSDM,inproceedings,Illustrate Your Story: Enriching Text with Images.,Sreyasi Nag Chowdhury|William Cheng|Gerard de Melo|Simon Razniewski|Gerhard Weikum
conf/wsdm/LiSCZLL24,2024,WSDM,inproceedings,CDRNP: Cross-Domain Recommendation to Cold-Start Users via Neural Process.,Xiaodong Li 0012|Jiawei Sheng|Jiangxia Cao|Wenyuan Zhang 0002|Quangang Li|Tingwen Liu
conf/wsdm/BingZD23,2023,WSDM,inproceedings,Cognition-aware Knowledge Graph Reasoning for Explainable Recommendation.,Qingyu Bing|Qiannan Zhu|Zhicheng Dou
conf/wsdm/KongRX20,2020,WSDM,inproceedings,Modeling Information Cascades with Self-exciting Processes via Generalized Epidemic Models.,Quyu Kong|Marian-Andrei Rizoiu|Lexing Xie
conf/wsdm/WangZW24,2024,WSDM,inproceedings,Distribution Consistency based Self-Training for Graph Neural Networks with Sparse Labels.,Fali Wang|Tianxiang Zhao 0001|Suhang Wang
conf/wsdm/LahotiGG18,2018,WSDM,inproceedings,Joint Non-negative Matrix Factorization for Learning Ideological Leaning on Twitter.,Preethi Lahoti|Kiran Garimella 0001|Aristides Gionis
conf/wsdm/CaoL0GL023,2023,WSDM,inproceedings,Towards Universal Cross-Domain Recommendation.,Jiangxia Cao|Shaoshuai Li|Bowen Yu 0002|Xiaobo Guo|Tingwen Liu|Bin Wang 0004
conf/wsdm/EickhoffKW20,2020,WSDM,inproceedings,Overview of the Health Search and Data Mining (HSDM 2020) Workshop.,Carsten Eickhoff|Yubin Kim 0001|Ryen W. White
conf/wsdm/ChaudhariBT18,2018,WSDM,inproceedings,Putting Data in the Driver's Seat: Optimizing Earnings for On-Demand Ride-Hailing.,Harshal A. Chaudhari|John W. Byers|Evimaria Terzi
conf/wsdm/FettalLN23,2023,WSDM,inproceedings,Simultaneous Linear Multi-view Attributed Graph Representation Learning and Clustering.,Chakib Fettal|Lazhar Labiod|Mohamed Nadif
conf/wsdm/XieXCS21,2021,WSDM,inproceedings,How to Measure Your App: A Couple of Pitfalls and Remedies in Measuring App Performance in Online Controlled Experiments.,Yuxiang Xie|Meng Xu 0015|Evan Chow|Xiaolin Shi
conf/wsdm/FanJS23,2023,WSDM,inproceedings,Metropolitan-scale Mobility Digital Twin.,Zipei Fan|Renhe Jiang|Ryosuke Shibasaki
conf/wsdm/XuXQ21,2021,WSDM,inproceedings,Privacy Monitoring Service for Conversations.,Qiongkai Xu|Chenchen Xu|Lizhen Qu
conf/wsdm/LiuBC19,2019,WSDM,inproceedings,Sampling Methods for Counting Temporal Motifs.,Paul Liu 0001|Austin R. Benson|Moses Charikar
conf/wsdm/LalmasH18,2018,WSDM,inproceedings,"Tutorial on Metrics of User Engagement: Applications to News, Search and E-Commerce.",Mounia Lalmas|Liangjie Hong
conf/wsdm/0001H0VO24,2024,WSDM,inproceedings,Unbiased Learning to Rank: On Recent Advances and Practical Applications.,Shashank Gupta 0001|Philipp Hager 0001|Jin Huang 0010|Ali Vardasbi|Harrie Oosterhuis
conf/wsdm/XiaoW22,2022,WSDM,inproceedings,Towards Unbiased and Robust Causal Ranking for Recommender Systems.,Teng Xiao|Suhang Wang
conf/wsdm/KenterBGDRM18,2018,WSDM,inproceedings,Neural Networks for Information Retrieval.,Tom Kenter|Alexey Borisov|Christophe Van Gysel|Mostafa Dehghani 0001|Maarten de Rijke|Bhaskar Mitra 0001
conf/wsdm/TuckerJ23,2023,WSDM,inproceedings,Variance-Minimizing Augmentation Logging for Counterfactual Evaluation in Contextual Bandits.,Aaron David Tucker|Thorsten Joachims
conf/wsdm/TangLSYMW20,2020,WSDM,inproceedings,Transferring Robustness for Graph Neural Network Against Poisoning Attacks.,Xianfeng Tang|Yandong Li|Yiwei Sun|Huaxiu Yao|Prasenjit Mitra|Suhang Wang
conf/wsdm/ParkCBPK22,2022,WSDM,inproceedings,Reinforcement Learning over Sentiment-Augmented Knowledge Graphs towards Accurate and Explainable Recommendation.,Sung-Jun Park|Dong-Kyu Chae|Hong-Kyun Bae|Sumin Park|Sang-Wook Kim
conf/wsdm/GamzuLS18,2018,WSDM,inproceedings,Unsubscription: A Simple Way to Ease Overload in Email.,Iftah Gamzu|Liane Lewin-Eytan|Natalia Silberstein
conf/wsdm/Zhu0ZZWC21,2021,WSDM,inproceedings,Popularity-Opportunity Bias in Collaborative Filtering.,Ziwei Zhu 0001|Yun He 0001|Xing Zhao 0003|Yin Zhang 0011|Jianling Wang|James Caverlee
conf/wsdm/MaCP022,2022,WSDM,inproceedings,VAE++: Variational AutoEncoder for Heterogeneous One-Class Collaborative Filtering.,Wanqi Ma|Xiancong Chen|Weike Pan|Zhong Ming 0001
conf/wsdm/ParkCYK23,2023,WSDM,inproceedings,Never Too Late to Learn: Regularizing Gender Bias in Coreference Resolution.,Sunyoung Park|Kyuri Choi|Haeun Yu|Youngjoong Ko
conf/wsdm/YesilerMSG22,2022,WSDM,inproceedings,Assessing Algorithmic Biases for Musical Version Identification.,Furkan Yesiler|Marius Miron|Joan Serr|Emilia G
conf/wsdm/0008T20,2020,WSDM,inproceedings,DDTCDR: Deep Dual Transfer Cross Domain Recommendation.,Pan Li 0008|Alexander Tuzhilin
conf/wsdm/RenRS0YR20,2020,WSDM,inproceedings,NLP4REC: The WSDM 2020 Workshop on Natural Language Processing for Recommendations.,Pengjie Ren|Zhaochun Ren|Fei Sun 0001|Xiangnan He 0001|Dawei Yin 0001|Maarten de Rijke
conf/wsdm/Cruz-PerezM24,2024,WSDM,inproceedings,Automated Topic Generation for the Mexican Platform for Access to Government Public Information During the Period 2003-2020.,Hermelando Cruz-P|Alejandro Molina-Villegas
conf/wsdm/MehrotraAY18,2018,WSDM,inproceedings,LearnIR: WSDM 2018 Workshop on Learning from User Interactions.,Rishabh Mehrotra|Ahmed Hassan Awadallah|Emine Yilmaz
conf/wsdm/AlipourfardFL18,2018,WSDM,inproceedings,Can you Trust the Trend?: Discovering Simpson's Paradoxes in Social Data.,Nazanin Alipourfard|Peter G. Fennell|Kristina Lerman
conf/wsdm/GrubenmannCL20,2020,WSDM,inproceedings,TSA: A Truthful Mechanism for Social Advertising.,Tobias Grubenmann|Reynold C. K. Cheng|Laks V. S. Lakshmanan
conf/wsdm/ZhaoX0CDW23,2023,WSDM,inproceedings,Separating Examination and Trust Bias from Click Predictions for Unbiased Relevance Ranking.,Haiyuan Zhao|Jun Xu 0001|Xiao Zhang 0034|Guohao Cai|Zhenhua Dong|Ji-Rong Wen
conf/wsdm/ZhanM0GZM22,2022,WSDM,inproceedings,Learning Discrete Representations via Constrained Clustering for Effective and Efficient Dense Retrieval.,Jingtao Zhan|Jiaxin Mao|Yiqun Liu 0001|Jiafeng Guo|Min Zhang 0006|Shaoping Ma
conf/wsdm/LiUH21,2021,WSDM,inproceedings,Leave No User Behind: Towards Improving the Utility of Recommender Systems for Non-mainstream Users.,Roger Zhe Li|Juli|Alan Hanjalic
conf/wsdm/YangSGLJ20,2020,WSDM,inproceedings,Model Compression with Two-stage Multi-teacher Knowledge Distillation for Web Question Answering System.,Ze Yang 0005|Linjun Shou|Ming Gong 0001|Wutao Lin|Daxin Jiang
conf/wsdm/ZhouWLW0L23,2023,WSDM,inproceedings,Inductive Graph Transformer for Delivery Time Estimation.,Xin Zhou 0008|Jinglong Wang|Yong Liu 0020|Xingyu Wu|Zhiqi Shen 0001|Cyril Leung
conf/wsdm/Qu0NY24,2024,WSDM,inproceedings,Budgeted Embedding Table For Recommender Systems.,Yunke Qu|Tong Chen 0005|Quoc Viet Hung Nguyen|Hongzhi Yin
conf/wsdm/LinBW22,2022,WSDM,inproceedings,Graph Embedding with Hierarchical Attentive Membership.,Lu Lin 0001|Ethan Blaser|Hongning Wang
conf/wsdm/NakovMA22,2022,WSDM,inproceedings,"Fact-Checking, Fake News, Propaganda, Media Bias, and the COVID-19 Infodemic.",Preslav Nakov|Giovanni Da San Martino|Firoj Alam
conf/wsdm/FuXZZ21,2021,WSDM,inproceedings,WSDM 2021 Tutorial on Conversational Recommendation Systems.,Zuohui Fu|Yikun Xian|Yongfeng Zhang 0003|Yi Zhang 0001
conf/wsdm/SekulicAC22,2022,WSDM,inproceedings,Evaluating Mixed-initiative Conversational Search Systems via User Simulation.,Ivan Sekulic|Mohammad Aliannejadi|Fabio Crestani
conf/wsdm/YangTNPF23,2023,WSDM,inproceedings,"""Just To See You Smile"": SMILEY, a Voice-Guided GUY GAN.",Qi Yang 0005|Christos Tzelepis|Sergey I. Nikolenko|Ioannis Patras|Aleksandr Farseev
conf/wsdm/RoblesMPPM24,2024,WSDM,inproceedings,Preserving Heritage: Developing a Translation Tool for Indigenous Dialects.,Melissa Robles|Cristian A. Mart|Juan Camilo Prieto|Sara Palacios|Rub
conf/wsdm/CohenSJA21,2021,WSDM,inproceedings,A Black-Box Attack Model for Visually-Aware Recommender Systems.,Rami Cohen|Oren Sar Shalom|Dietmar Jannach|Amihood Amir
conf/wsdm/ZhangPZBC19,2019,WSDM,inproceedings,Interaction Embeddings for Prediction and Explanation in Knowledge Graphs.,Wen Zhang 0015|Bibek Paudel|Wei Zhang 0127|Abraham Bernstein|Huajun Chen
conf/wsdm/LiuGLTYH20,2020,WSDM,inproceedings,End-to-End Deep Reinforcement Learning based Recommendation with Supervised Embedding.,Feng Liu 0034|Huifeng Guo|Xutao Li 0003|Ruiming Tang|Yunming Ye|Xiuqiang He 0001
conf/wsdm/HangDZSWZ22,2022,WSDM,inproceedings,Outside In: Market-aware Heterogeneous Graph Neural Network for Employee Turnover Prediction.,Jinquan Hang|Zheng Dong|Hongke Zhao|Xin Song|Peng Wang 0173|Hengshu Zhu
conf/wsdm/RegevJ024,2024,WSDM,inproceedings,Future Timelines: Extraction and Visualization of Future-related Content From News Articles.,Juwal Regev|Adam Jatowt|Michael F
conf/wsdm/WangJ23,2023,WSDM,inproceedings,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems.,Lequn Wang|Thorsten Joachims
conf/wsdm/FarfadeVCM24,2024,WSDM,inproceedings,Scaling Use-case Based Shopping using LLMs.,Sachin Farfade|Sachin Vernekar|Vineet Chaoji|Rajdeep Mukherjee
conf/wsdm/TruongSL21,2021,WSDM,inproceedings,Bilateral Variational Autoencoder for Collaborative Filtering.,Quoc-Tuan Truong|Aghiles Salah|Hady W. Lauw
conf/wsdm/BurySS18,2018,WSDM,inproceedings,Sketch 'Em All: Fast Approximate Similarity Search for Dynamic Data Streams.,Marc Bury|Chris Schwiegelshohn|Mara Sorella
conf/wsdm/LiuCS024,2024,WSDM,inproceedings,ONCE: Boosting Content-based Recommendation with Both Open- and Closed-source Large Language Models.,Qijiong Liu|Nuo Chen 0004|Tetsuya Sakai|Xiao-Ming Wu 0003
conf/wsdm/ZhaoZZLZ22,2022,WSDM,inproceedings,Joint Learning of E-commerce Search and Recommendation with a Unified Graph Neural Network.,Kai Zhao 0009|Yukun Zheng|Tao Zhuang|Xiang Li 0107|Xiaoyi Zeng
conf/wsdm/KimKO19,2019,WSDM,inproceedings,Homogeneity-Based Transmissive Process to Model True and False News in Social Networks.,Jooyeon Kim|Dongkwan Kim 0001|Alice Oh
conf/wsdm/RageshSIBL21,2021,WSDM,inproceedings,HeteGCN: Heterogeneous Graph Convolutional Networks for Text Classification.,Rahul Ragesh|Sundararajan Sellamanickam|Arun Iyer|Ramakrishna Bairi|Vijay Lingam
conf/wsdm/Deng0D22,2022,WSDM,inproceedings,Improving Personalized Search with Dual-Feedback Network.,Chenlong Deng|Yujia Zhou 0002|Zhicheng Dou
conf/wsdm/Chen0SXY21,2021,WSDM,inproceedings,Temporal Meta-path Guided Explainable Recommendation.,Hongxu Chen 0002|Yicong Li 0001|Xiangguo Sun|Guandong Xu|Hongzhi Yin
conf/wsdm/LiuLSYZ23,2023,WSDM,inproceedings,Multimodal Pre-Training with Self-Distillation for Product Understanding in E-Commerce.,Shilei Liu|Lin Li|Jun Song|Yonghua Yang|Xiaoyi Zeng
conf/wsdm/ShethMKC024,2024,WSDM,inproceedings,Causality Guided Disentanglement for Cross-Platform Hate Speech Detection.,Paras Sheth|Raha Moraffah|Tharindu S. Kumarage|Aman Chadha|Huan Liu 0001
conf/wsdm/SunLLRGN20,2020,WSDM,inproceedings,LARA: Attribute-to-feature Adversarial Learning for New-item Recommendation.,Changfeng Sun|Han Liu|Meng Liu 0006|Zhaochun Ren|Tian Gan 0002|Liqiang Nie
conf/wsdm/AfzaliDB023,2023,WSDM,inproceedings,UserSimCRS: A User Simulation Toolkit for Evaluating Conversational Recommender Systems.,Jafar Afzali|Aleksander Mark Drzewiecki|Krisztian Balog|Shuo Zhang 0006
conf/wsdm/DongZHTZZ23,2023,WSDM,inproceedings,Active Ensemble Learning for Knowledge Graph Error Detection.,Junnan Dong|Qinggang Zhang|Xiao Huang 0001|Qiaoyu Tan|Daochen Zha|Zihao Zhao
conf/wsdm/WanNMM20,2020,WSDM,inproceedings,Addressing Marketing Bias in Product Recommendations.,Mengting Wan|Jianmo Ni|Rishabh Misra|Julian J. McAuley
conf/wsdm/JuYQSSZ22,2022,WSDM,inproceedings,KGNN: Harnessing Kernel-based Networks for Semi-supervised Graph Classification.,Wei Ju 0001|Junwei Yang|Meng Qu|Weiping Song|Jianhao Shen|Ming Zhang 0004
conf/wsdm/DasSVWX24,2024,WSDM,inproceedings,Applications of LLMs in E-Commerce Search and Product Knowledge Graph: The DoorDash Case Study.,Sudeep Das|Raghav Saboo|Chaitanya S. K. Vadrevu|Bruce Wang|Steven Xu
conf/wsdm/Fang00L0C23,2023,WSDM,inproceedings,Cooperative Explanations of Graph Neural Networks.,Junfeng Fang|Xiang Wang 0010|An Zhang 0003|Zemin Liu|Xiangnan He 0001|Tat-Seng Chua
conf/wsdm/ChenLJJDH24,2024,WSDM,inproceedings,Towards Mitigating Dimensional Collapse of Representations in Collaborative Filtering.,Huiyuan Chen|Vivian Lai|Hongye Jin|Zhimeng Jiang|Mahashweta Das|Xia Hu 0001
conf/wsdm/0022SCZ21,2021,WSDM,inproceedings,Personalized Food Recommendation as Constrained Question Answering over a Large-scale Food Knowledge Graph.,Yu Chen 0022|Ananya Subburathinam|Ching-Hua Chen|Mohammed J. Zaki
conf/wsdm/LentiMM24,2024,WSDM,inproceedings,Likelihood-Based Methods Improve Parameter Estimation in Opinion Dynamics Models.,Jacopo Lenti|Corrado Monti|Gianmarco De Francisci Morales
conf/wsdm/EbrahimiVPN18,2018,WSDM,inproceedings,Predicting Audio Advertisement Quality.,Samaneh Ebrahimi 0001|Hossein Vahabi|Matthew Prockup|Oriol Nieto
conf/wsdm/SagtaniJMJ24,2024,WSDM,inproceedings,Ad-load Balancing via Off-policy Learning in a Content Marketplace.,Hitesh Sagtani|Madan Gopal Jhawar|Rishabh Mehrotra|Olivier Jeunen
conf/wsdm/TepperHBRL18,2018,WSDM,inproceedings,Collabot: Personalized Group Chat Summarization.,Naama Tepper|Anat Hashavit|Maya Barnea|Inbal Ronen|Lior Leiba
conf/wsdm/ShishkinBFDG20,2020,WSDM,inproceedings,Text Recognition Using Anonymous CAPTCHA Answers.,Alexander Shishkin|Anastasia A. Bezzubtseva|Valentina Fedorova|Alexey Drutsa|Gleb Gusev
conf/wsdm/SariyuceP18,2018,WSDM,inproceedings,Peeling Bipartite Networks for Dense Subgraph Discovery.,Ahmet Erdem Sariy|Ali Pinar
conf/wsdm/ShinKSS22,2022,WSDM,inproceedings,"Finding a Concise, Precise, and Exhaustive Set of Near Bi-Cliques in Dynamic Graphs.",Hyeonjeong Shin|Taehyung Kwon|Neil Shah|Kijung Shin
conf/wsdm/YinBL19,2019,WSDM,inproceedings,The Local Closure Coefficient: A New Perspective On Network Clustering.,Hao Yin|Austin R. Benson|Jure Leskovec
conf/wsdm/KicimanS19,2019,WSDM,inproceedings,Causal Inference and Counterfactual Reasoning (3hr Tutorial).,Emre Kiciman|Amit Sharma 0007
conf/wsdm/LiL020,2020,WSDM,inproceedings,Incremental Filter Pruning via Random Walk for Accelerating Deep Convolutional Neural Networks.,Qinghua Li|Cuiping Li 0001|Hong Chen 0001
conf/wsdm/LiYM20,2020,WSDM,inproceedings,Learning with Small Data.,Zhenhui Li|Huaxiu Yao|Fenglong Ma
conf/wsdm/LuoHP23,2023,WSDM,inproceedings,Graph Sequential Neural ODE Process for Link Prediction on Dynamic and Sparse Graphs.,Linhao Luo|Gholamreza Haffari|Shirui Pan
conf/wsdm/ZhangLLXZ22,2022,WSDM,inproceedings,Leaving No One Behind: A Multi-Scenario Multi-Task Meta Learning Approach for Advertiser Modeling.,Qianqian Zhang|Xinru Liao|Quan Liu 0008|Jian Xu 0015|Bo Zheng 0007
conf/wsdm/HibshmanGSW21,2021,WSDM,inproceedings,Joint Subgraph-to-Subgraph Transitions: Generalizing Triadic Closure for Powerful and Interpretable Graph Modeling.,Justus Isaiah Hibshman|Daniel Gonzalez 0001|Satyaki Sikdar|Tim Weninger
conf/wsdm/BayirXZS19,2019,WSDM,inproceedings,Genie: An Open Box Counterfactual Policy Estimator for Optimizing Sponsored Search Marketplace.,Murat Ali Bayir|Mingsen Xu|Yaojia Zhu|Yifan Shi
conf/wsdm/ZhaoLZW23,2023,WSDM,inproceedings,Towards Faithful and Consistent Explanations for Graph Neural Networks.,Tianxiang Zhao 0001|Dongsheng Luo|Xiang Zhang 0001|Suhang Wang
conf/wsdm/DuY00023,2023,WSDM,inproceedings,IDNP: Interest Dynamics Modeling Using Generative Neural Processes for Sequential Recommendation.,Jing Du 0003|Zesheng Ye|Bin Guo 0001|Zhiwen Yu 0001|Lina Yao 0001
conf/wsdm/JainBCV19,2019,WSDM,inproceedings,Slice: Scalable Linear Extreme Classifiers Trained on 100 Million Labels for Related Searches.,Himanshu Jain|Venkatesh Balasubramanian|Bhanu Chunduri|Manik Varma
conf/wsdm/TruongL23,2023,WSDM,inproceedings,Concept-Oriented Transformers for Visual Sentiment Analysis.,Quoc-Tuan Truong|Hady W. Lauw
conf/wsdm/LiaoYS23,2023,WSDM,inproceedings,Proactive Conversational Agents.,Lizi Liao|Grace Hui Yang|Chirag Shah 0001
conf/wsdm/Zhou0VET22,2022,WSDM,inproceedings,Learning Transferable Node Representations for Attribute Extraction from Web Documents.,Yichao Zhou 0001|Ying Sheng 0002|Nguyen Vo|Nick Edmonds|Sandeep Tata
conf/wsdm/ManousakasM21,2021,WSDM,inproceedings,β-Cores: Robust Large-Scale Bayesian Data Summarization in the Presence of Outliers.,Dionysis Manousakas|Cecilia Mascolo
conf/wsdm/SankarWGZY20,2020,WSDM,inproceedings,DySAT: Deep Neural Representation Learning on Dynamic Graphs via Self-Attention Networks.,Aravind Sankar|Yanhong Wu|Liang Gou|Wei Zhang 0189|Hao Yang 0007
conf/wsdm/KeCW22,2022,WSDM,inproceedings,An Unsupervised Detection Framework for Chinese Jargons in the Darknet.,Liang Ke|Xinyu Chen|Haizhou Wang 0001
conf/wsdm/AzarbonyadSW19,2019,WSDM,inproceedings,Domain Adaptation for Commitment Detection in Email.,Hosein Azarbonyad|Robert Sim|Ryen W. White
conf/wsdm/Jin0L024,2024,WSDM,inproceedings,Bridging Text Data and Graph Data: Towards Semantics and Structure-aware Knowledge Discovery.,Bowen Jin|Yu Zhang 0044|Sha Li|Jiawei Han 0001
conf/wsdm/KoopmanZ19,2019,WSDM,inproceedings,WSDM 2019 Tutorial on Health Search (HS2019): A Full-Day from Consumers to Clinicians.,Bevan Koopman|Guido Zuccon
conf/wsdm/UpadhyayDPG19,2019,WSDM,inproceedings,On the Complexity of Opinions and Online Discussions.,Utkarsh Upadhyay|Abir De|Aasish Pappu|Manuel Gomez-Rodriguez
conf/wsdm/ShuWL19,2019,WSDM,inproceedings,Beyond News Contents: The Role of Social Context for Fake News Detection.,Kai Shu|Suhang Wang|Huan Liu 0001
conf/wsdm/ChengG022,2022,WSDM,inproceedings,Estimating Causal Effects of Multi-Aspect Online Reviews with Multi-Modal Proxies.,Lu Cheng 0001|Ruocheng Guo|Huan Liu 0001
conf/wsdm/LuoZACY023,2023,WSDM,inproceedings,Model-based Unbiased Learning to Rank.,Dan Luo 0004|Lixin Zou|Qingyao Ai|Zhiyu Chen 0001|Dawei Yin 0001|Brian D. Davison 0001
conf/wsdm/LeL21,2021,WSDM,inproceedings,Explainable Recommendation with Comparative Constraints on Product Aspects.,Trung-Hoang Le|Hady W. Lauw
conf/wsdm/BeigiGNZ019,2019,WSDM,inproceedings,Protecting User Privacy: An Approach for Untraceable Web Browsing History and Unambiguous User Profiles.,Ghazaleh Beigi|Ruocheng Guo|Alexander Nou|Yanchao Zhang|Huan Liu 0001
conf/wsdm/0003S20,2020,WSDM,inproceedings,The Power of Pivoting for Exact Clique Counting.,Shweta Jain 0003|C. Seshadhri 0001
conf/wsdm/ZhaoZF21,2021,WSDM,inproceedings,Towards Scalable Spectral Embedding and Data Visualization via Spectral Coarsening.,Zhiqiang Zhao|Ying Zhang|Zhuo Feng
conf/wsdm/MaGZFJC21,2021,WSDM,inproceedings,PROP: Pre-training with Representative Words Prediction for Ad-hoc Retrieval.,Xinyu Ma|Jiafeng Guo|Ruqing Zhang 0001|Yixing Fan|Xiang Ji|Xueqi Cheng
conf/wsdm/SchedlMSHL24,2024,WSDM,inproceedings,Psychology-informed Information Access Systems Workshop.,Markus Schedl|Marta Moscati|Bruno Sguerra|Romain Hennequin|Elisabeth Lex
conf/wsdm/GangulyVSPJ21,2021,WSDM,inproceedings,Overview of the Supporting and Understanding of Conversational Dialogues (SUD) Workshop.,Debasis Ganguly|Manisha Verma|Procheta Sen|Dipasree Pal|Gareth J. F. Jones
conf/wsdm/GuDWY20,2020,WSDM,inproceedings,Hierarchical User Profiling for E-commerce Recommender Systems.,Yulong Gu|Zhuoye Ding|Shuaiqiang Wang|Dawei Yin 0001
conf/wsdm/JinDW0LT21,2021,WSDM,inproceedings,Node Similarity Preserving Graph Convolutional Networks.,Wei Jin 0009|Tyler Derr|Yiqi Wang 0001|Yao Ma 0001|Zitao Liu 0001|Jiliang Tang
conf/wsdm/FairsteinHLL22,2022,WSDM,inproceedings,External Evaluation of Ranking Models under Extreme Position-Bias.,Yaron Fairstein|Elad Haramaty|Arnon Lazerson|Liane Lewin-Eytan
conf/wsdm/YangLZTC24,2024,WSDM,inproceedings,GAP: A Grammar and Position-Aware Framework for Efficient Recognition of Multi-Line Mathematical Formulas.,Zhe Yang|Qi Liu 0003|Kai Zhang 0038|Shiwei Tong|Enhong Chen
conf/wsdm/HuangKMRS23,2023,WSDM,inproceedings,Global Counterfactual Explainer for Graph Neural Networks.,Zexi Huang|Mert Kosan|Sourav Medya|Sayan Ranu|Ambuj K. Singh
conf/wsdm/WangLC24,2024,WSDM,inproceedings,Fresh Content Recommendation at Scale: A Multi-funnel Solution and the Potential of LLMs.,Jianling Wang|Haokai Lu|Minmin Chen
conf/wsdm/HuangRZHWD19,2019,WSDM,inproceedings,Taxonomy-Aware Multi-Hop Reasoning Networks for Sequential Recommendation.,Jin Huang 0010|Zhaochun Ren|Wayne Xin Zhao|Gaole He|Ji-Rong Wen|Daxiang Dong
