key,year,venue,pub_type,title,authors
conf/sdm/Guo0LWS24,2024,SDM,inproceedings,DualVAE: Dual Disentangled Variational AutoEncoder for Recommendation.,Zhiqiang Guo|Guohui Li 0001|Jianjun Li 0010|Chaoyang Wang 0002|Si Shi
conf/sdm/0002ZP021,2021,SDM,inproceedings,Disentangled Dynamic Graph Deep Generation.,Wenbin Zhang 0002|Liming Zhang|Dieter Pfoser|Liang Zhao 0002
conf/sdm/LuoH19,2019,SDM,inproceedings,Region-Based Active Learning with Hierarchical and Adaptive Region Construction.,Zhipeng Luo|Milos Hauskrecht
conf/sdm/KeyaIPSF21,2021,SDM,inproceedings,Equitable Allocation of Healthcare Resources with Fair Survival Models.,Kamrun Naher Keya|Rashidul Islam|Shimei Pan|Ian Stockwell|James R. Foulds
conf/sdm/ZhangG20,2020,SDM,inproceedings,Maximizing diversity over clustered data.,Guangyi Zhang 0001|Aristides Gionis
conf/sdm/SchneiderV18,2018,SDM,inproceedings,Topic Modeling based on Keywords and Context.,Johannes Schneider 0002|Michail Vlachos
conf/sdm/JackECRL23,2023,SDM,inproceedings,It's PageRank All The Way Down: Simplifying Deep Graph Networks.,Dominic Jack|Sarah M. Erfani|Jeffrey Chan|Sutharshan Rajasegarar|Christopher Leckie
conf/sdm/RenNR18,2018,SDM,inproceedings,ALE: Additive Latent Effect Models for Grade Prediction.,Zhiyun Ren|Xia Ning|Huzefa Rangwala
conf/sdm/OzcanMI21,2021,SDM,inproceedings,Submodular Maximization via Taylor Series Approximation.,G|Armin Moharrer|Stratis Ioannidis
conf/sdm/GaoH21,2021,SDM,inproceedings,Faster Stochastic Second Order Method for Large-Scale Machine Learning Models.,Hongchang Gao|Heng Huang 0001
conf/sdm/ZhouLLSSC21,2021,SDM,inproceedings,DPGS: Degree-Preserving Graph Summarization.,Houquan Zhou 0002|Shenghua Liu|Kyuhan Lee|Kijung Shin|Huawei Shen|Xueqi Cheng
conf/sdm/YinCFP21,2021,SDM,inproceedings,TedPar: Temporally Dependent PARAFAC2 Factorization for Phenotype-based Disease Progression Modeling.,Kejing Yin|William K. Cheung 0001|Benjamin C. M. Fung|Jonathan Poon
conf/sdm/TobinHZ23,2023,SDM,inproceedings,Reinforced EM Algorithm for Clustering with Gaussian Mixture Models.,Joshua Tobin|Chin Pang Ho|Mimi Zhang
conf/sdm/LaishramSEPS20,2020,SDM,inproceedings,Residual Core Maximization: An Efficient Algorithm for Maximizing the Size of the,Ricky Laishram|Ahmet Erdem Sariy|Tina Eliassi-Rad|Ali Pinar|Sucheta Soundarajan
conf/sdm/FeremansCG18,2018,SDM,inproceedings,Mining Top-,Len Feremans|Boris Cule|Bart Goethals
conf/sdm/PiasMVD23,2023,SDM,inproceedings,A novel reject option applied to sleep stage scoring.,Dries Van der Plas|Wannes Meert|Johan Verbraecken|Jesse Davis
conf/sdm/LiQZL20,2020,SDM,inproceedings,Knowledge guided diagnosis prediction via graph spatial-temporal network.,Yang Li 0139|Buyue Qian|Xianli Zhang|Hui Liu
conf/sdm/ItoTSYI20,2020,SDM,inproceedings,SSNN: Sentiment Shift Neural Network.,Tomoki Ito|Kota Tsubouchi|Hiroki Sakaji|Tatsuo Yamashita|Kiyoshi Izumi
conf/sdm/ChooS22,2022,SDM,inproceedings,On the Persistence of Higher-Order Interactions in Real-World Hypergraphs.,Hyunjin Choo|Kijung Shin
conf/sdm/TanPW19,2019,SDM,inproceedings,Elastic bands across the path: A new framework and method to lower bound DTW.,Chang Wei Tan|Fran|Geoffrey I. Webb
conf/sdm/Gu0022,2022,SDM,inproceedings,Entropy Weight Allocation: Positive-unlabeled Learning via Optimal Transport.,Wen Gu|Teng Zhang 0001|Hai Jin 0001
conf/sdm/HanCSGO19,2019,SDM,inproceedings,Temporal Graph Regression via Structure-Aware Intrinsic Representation Learning.,Chao Han 0003|Xi Hang Cao|Marija Stanojevic|Mohamed F. Ghalwash|Zoran Obradovic
conf/sdm/SyuLY23,2023,SDM,inproceedings,Anomaly Detection Networks and Fuzzy Control Modules for Energy Grid Management with Q-Learning-Based Decision Making.,Jia-Hao Syu|Jerry Chun-Wei Lin|Philip S. Yu
conf/sdm/YangC19,2019,SDM,inproceedings,Relationship Profiling over Social Networks: Reverse Smoothness from Similarity to Closeness.,Carl Yang 0001|Kevin Chang 0001
conf/sdm/MitraVPR20,2020,SDM,inproceedings,A Unified Non-Negative Matrix Factorization Framework for Semi Supervised Learning on Graphs.,Anasua Mitra|Priyesh Vijayan|Srinivasan Parthasarathy 0001|Balaraman Ravindran
conf/sdm/Ng0FLC022,2022,SDM,inproceedings,Masked Gradient-Based Causal Structure Learning.,Ignavier Ng|Shengyu Zhu 0001|Zhuangyan Fang|Haoyang Li 0002|Zhitang Chen|Jun Wang 0012
conf/sdm/FanWCHH19,2019,SDM,inproceedings,SPMM: A Soft Piecewise Mapping Model for Bilingual Lexicon Induction.,Yan Fan|Chengyu Wang 0001|Boxing Chen|Zhongkai Hu|Xiaofeng He
conf/sdm/PoursafaeiZR22,2022,SDM,inproceedings,A Strong Node Classification Baseline for Temporal Graphs.,Farimah Poursafaei|Zeljko Zilic|Reihaneh Rabbany
conf/sdm/YuTAEV21,2021,SDM,inproceedings,POTION : Optimizing Graph Structure for Targeted Diffusion.,Sixie Yu|Leo Torres 0003|Scott Alfeld|Tina Eliassi-Rad|Yevgeniy Vorobeychik
conf/sdm/GrintenAPM21,2021,SDM,inproceedings,New Approximation Algorithms for Forest Closeness Centrality - for Individual Vertices and Vertex Groups.,Alexander van der Grinten|Eugenio Angriman|Maria Predari|Henning Meyerhenke
conf/sdm/00020024,2024,SDM,inproceedings,Ada-VAD: Domain Adaptable Video Anomaly Detection.,Dongliang Guo 0002|Yun Fu 0001|Sheng Li 0001
conf/sdm/WangMTZ022,2022,SDM,inproceedings,Textbook Enhanced Student Learning Outcome Prediction.,Tianqi Wang|Fenglong Ma|Tang Tang|Longfei Zhang|Jing Gao 0004
conf/sdm/0002LNVP18,2018,SDM,inproceedings,Learning Graph Representation via Frequent Subgraphs.,Dang Nguyen 0002|Wei Luo 0001|Tu Dinh Nguyen|Svetha Venkatesh|Dinh Q. Phung
conf/sdm/GuoL020,2020,SDM,inproceedings,Counterfactual Evaluation of Treatment Assignment Functions with Networked Observational Data.,Ruocheng Guo|Jundong Li|Huan Liu 0001
conf/sdm/LeiberMPB22,2022,SDM,inproceedings,Automatic Parameter Selection for Non-Redundant Clustering.,Collin Leiber|Dominik Mautz|Claudia Plant|Christian B
conf/sdm/Dai0JH023,2023,SDM,inproceedings,ML4C: Seeing Causality Through Latent Vicinity.,Haoyue Dai|Rui Ding 0001|Yuanyuan Jiang|Shi Han|Dongmei Zhang 0001
conf/sdm/HeCNW020,2020,SDM,inproceedings,Deep Matrix Tri-Factorization: Mining Vertex-wise Interactions in Multi-Space Attributed Graphs.,Yi He 0007|Sheng Chen 0008|Thu Nguyen 0001|Bruce A. Wade|Xindong Wu 0001
conf/sdm/0002L23,2023,SDM,inproceedings,Multi-Task Learning with Prior Information.,Mengyuan Zhang 0002|Kai Liu 0028
conf/sdm/ReddyCR19,2019,SDM,inproceedings,Edge Replacement Grammars : A Formal Language Approach for Generating Graphs.,Revanth Reddy|Sarath Chandar|Balaraman Ravindran
conf/sdm/ZhaoNHL19,2019,SDM,inproceedings,LSCP: Locally Selective Combination in Parallel Outlier Ensembles.,Yue Zhao 0016|Zain Nasrullah|Maciej K. Hryniewicki|Zheng Li
conf/sdm/AmsalegCHKRT19,2019,SDM,inproceedings,Intrinsic Dimensionality Estimation within Tight Localities.,Laurent Amsaleg|Oussama Chelly|Michael E. Houle|Ken-ichi Kawarabayashi|Milos Radovanovic 0001|Weeris Treeratanajaru
conf/sdm/ChangKPK20,2020,SDM,inproceedings,Content-Aware Successive Point-of-Interest Recommendation.,Buru Chang|Yookyung Koh|Donghyeon Park|Jaewoo Kang
conf/sdm/LuFR22,2022,SDM,inproceedings,Continuously Generalized Ordinal Regression for Linear and Deep Models.,Fred Lu|Francis Ferraro|Edward Raff
conf/sdm/GhafooriL20,2020,SDM,inproceedings,Deep Multi-sphere Support Vector Data Description.,Zahra Ghafoori|Christopher Leckie
conf/sdm/LavaniaB19,2019,SDM,inproceedings,Auto-Summarization: A Step Towards Unsupervised Learning of a Submodular Mixture.,Chandrashekhar Lavania|Jeff A. Bilmes
conf/sdm/MeertensDHT19,2019,SDM,inproceedings,A Bayesian Approach for Accurate Classification-Based Aggregates.,Q. A. Meertens|C. G. H. Diks|H. Jaap van den Herik|Frank W. Takes
conf/sdm/AnVZSL22,2022,SDM,inproceedings,HintNet: Hierarchical Knowledge Transfer Networks for Traffic Accident Forecasting on Heterogeneous Spatio-Temporal Data.,Bang An 0002|Amin Vahedian|Xun Zhou 0001|W. Nick Street|Yanhua Li
conf/sdm/YaoH24,2024,SDM,inproceedings,Dual-disentangled Deep Multiple Clustering.,Jiawei Yao|Juhua Hu
conf/sdm/BernsB21a,2021,SDM,inproceedings,Complexity-Adaptive Gaussian Process Model Inference for Large-Scale Data.,Fabian Berns|Christian Beecks
conf/sdm/ChiuLL20,2020,SDM,inproceedings,Two-variable Dual Coordinate Descent Methods for Linear SVM with/without the Bias Term.,Chi-Cheng Chiu|Pin-Yen Lin|Chih-Jen Lin
conf/sdm/MaXW18,2018,SDM,inproceedings,Health-ATM: A Deep Architecture for Multifaceted Patient Health Record Representation and Risk Prediction.,Tengfei Ma 0001|Cao Xiao|Fei Wang 0001
conf/sdm/00010X24,2024,SDM,inproceedings,Foundation Models for Spatiotemporal Tasks in the Physical World.,Zhe Jiang 0001|Yu Wang 0044|Zelin Xu 0001
conf/sdm/0003ZZLXJ24,2024,SDM,inproceedings,Lattice Convolutional Networks for Learning Ground States of Quantum Many-Body Systems.,Cong Fu 0003|Xuan Zhang|Huixin Zhang|Hongyi Ling|Shenglong Xu|Shuiwang Ji
conf/sdm/YangYD021,2021,SDM,inproceedings,Deep Multi-type Objects Muli-view Multi-instance Multi-label Learning.,Yuanlin Yang 0001|Guoxian Yu|Carlotta Domeniconi|Xiangliang Zhang 0001
conf/sdm/KalofoliasWV21,2021,SDM,inproceedings,SUSAN: The Structural Similarity Random Walk Kernel.,Janis Kalofolias|Pascal Welke|Jilles Vreeken
conf/sdm/VettoruzzoBR24,2024,SDM,inproceedings,Personalized Federated Learning with Contextual Modulation and Meta-Learning.,Anna Vettoruzzo|Mohamed-Rafik Bouguelia|Thorsteinn S. R
conf/sdm/ChouLL20,2020,SDM,inproceedings,Dual Coordinate-Descent Methods for Linear One-Class SVM and SVDD.,Hung-Yi Chou|Pin-Yen Lin|Chih-Jen Lin
conf/sdm/YuL23,2023,SDM,inproceedings,Heterogeneous Graph Contrastive Learning with Meta-path Contexts and Weighted Negative Samples.,Jianxiang Yu 0001|Xiang Li 0067
conf/sdm/Zhu022,2022,SDM,inproceedings,Self-supervision based Semantic Alignment for Unsupervised Domain Adaptation.,Ronghang Zhu|Sheng Li 0001
conf/sdm/FangCHF19,2019,SDM,inproceedings,Fast Training for Large-Scale One-versus-All Linear Classifiers using Tree-Structured Initialization.,Huang Fang|Minhao Cheng|Cho-Jui Hsieh|Michael P. Friedlander
conf/sdm/EnglhardtTVB20,2020,SDM,inproceedings,Finding the Sweet Spot: Batch Selection for One-Class Active Learning.,Adrian Englhardt|Holger Trittenbach|Dennis Vetter|Klemens B
conf/sdm/YaLCG21,2021,SDM,inproceedings,Heterogeneous Graph Neural Networks for Query-focused Summarization.,Jing Ya|Tingwen Liu|Jiangxia Cao|Li Guo
conf/sdm/004800KJN23,2023,SDM,inproceedings,Optimal Smooth Approximation for Quantile Matrix Factorization.,Peng Liu 0048|Yi Liu 0062|Rui Zhu 0007|Linglong Kong|Bei Jiang|Di Niu
conf/sdm/ZhuangTPS23,2023,SDM,inproceedings,Subgraph Centralization: A Necessary Step for Graph Anomaly Detection.,Zhong Zhuang|Kai Ming Ting|Guansong Pang|Shuaibin Song
conf/sdm/UbaruSS19,2019,SDM,inproceedings,Find the dimension that counts: Fast dimension estimation and Krylov PCA.,Shashanka Ubaru|Abd-Krim Seghouane|Yousef Saad
conf/sdm/AmburgVB22,2022,SDM,inproceedings,Diverse and Experienced Group Discovery via Hypergraph Clustering.,Ilya Amburg|Nate Veldt|Austin R. Benson
conf/sdm/WangYJ19,2019,SDM,inproceedings,Spatial Variational Auto-Encoding via Matrix-Variate Normal Distributions.,Zhengyang Wang|Hao Yuan 0001|Shuiwang Ji
conf/sdm/LivanosD24,2024,SDM,inproceedings,Identification and Uses of Deep Learning Backbones via Pattern Mining.,Michael J. Livanos|Ian Davidson
conf/sdm/OettershagenKJM23,2023,SDM,inproceedings,A Temporal Graphlet Kernel For Classifying Dissemination in Evolving Networks.,Lutz Oettershagen|Nils M. Kriege|Claude Jordan|Petra Mutzel
conf/sdm/Li0TL18,2018,SDM,inproceedings,Multi-Layered Network Embedding.,Jundong Li|Chen Chen 0022|Hanghang Tong|Huan Liu 0001
conf/sdm/BudhathokiV18,2018,SDM,inproceedings,Causal Inference on Event Sequences.,Kailash Budhathoki|Jilles Vreeken
conf/sdm/ShenWLDZY19,2019,SDM,inproceedings,Path-based Attribute-aware Representation Learning for Relation Prediction.,Ying Shen 0001|Desi Wen|Yaliang Li|Nan Du 0001|Haitao Zheng 0002|Min Yang 0007
conf/sdm/DingGYCLH20,2020,SDM,inproceedings,BiGAN: Collaborative Filtering with Bidirectional Generative Adversarial Networks.,Rui Ding 0003|Guibing Guo|Xiaochun Yang 0001|Bowei Chen 0004|Zhirong Liu|Xiuqiang He 0001
conf/sdm/KulkarniSME022,2022,SDM,inproceedings,CPTAM: Constituency Parse Tree Aggregation Method.,Adithya Kulkarni|Nasim Sabetpour|Alexey Markin|Oliver Eulenstein|Qi Li 0012
conf/sdm/MaoSJZ18,2018,SDM,inproceedings,Outlier Detection over Distributed Trajectory Streams.,Jiali Mao|Pengda Sun|Cheqing Jin|Aoying Zhou
conf/sdm/TengTYC18,2018,SDM,inproceedings,Revenue Maximization on the Multi-grade Product.,Ya-Wen Teng|Chih-Hua Tai|Philip S. Yu|Ming-Syan Chen
conf/sdm/TatsuboriWBW18,2018,SDM,inproceedings,A Probabilistic Hough Transform for Opportunistic Crowd-sensing of Moving Traffic Obstacles.,Michiaki Tatsubori|Aisha Walcott-Bryant|Reginald E. Bryant|John Wamburu
conf/sdm/GlantzM18,2018,SDM,inproceedings,Many-to-many Correspondences between Partitions: Introducing a Cut-based Approach.,Roland Glantz|Henning Meyerhenke
conf/sdm/ZhaoZCM22,2022,SDM,inproceedings,A Non-sequential Approach to Deep User Interest Model for CTR Prediction.,Keke Zhao|Xing Zhao|Qi Cao|Linjian Mo
conf/sdm/LiGZCB20,2020,SDM,inproceedings,Hessian based analysis of SGD for Deep Nets: Dynamics and Generalization.,Xinyan Li|Qilong Gu|Yingxue Zhou|Tiancong Chen|Arindam Banerjee 0001
conf/sdm/SunLZ22,2022,SDM,inproceedings,ConLearn: Contextual-knowledge-aware Concept Prerequisite Relation Learning with Graph Neural Network.,Hao Sun 0015|Yuntao Li|Yan Zhang 0117
conf/sdm/SarpeV21,2021,SDM,inproceedings,PRESTO: Simple and Scalable Sampling Techniques for the Rigorous Approximation of Temporal Motif Counts.,Ilie Sarpe|Fabio Vandin
conf/sdm/ZhanDDHW024,2024,SDM,inproceedings,Meta-Adaptive Stock Movement Prediction with Two-Stage Representation Learning.,Donglin Zhan|Yusheng Dai|Yiwei Dong|Jinghai He|Zhenyi Wang 0001|James Anderson 0001
conf/sdm/ZhangZZ022,2022,SDM,inproceedings,GANBLR++: Incorporating Capacity to Generate Numeric Attributes and Leveraging Unrestricted Bayesian Networks.,Yishuo Zhang|Nayyar Abbas Zaidi|Jiahui Zhou|Gang Li 0009
conf/sdm/MaadiKA23,2023,SDM,inproceedings,Uncertainty in Selective Bagging: A Dynamic Bi-objective Optimization Model.,Mansoureh Maadi|Hadi Akbarzadeh Khorshidi|Uwe Aickelin
conf/sdm/ZhangLZZ23,2023,SDM,inproceedings,Domain Disentangled Meta-Learning.,Xin Zhang 0098|Yanhua Li|Ziming Zhang|Zhi-Li Zhang
conf/sdm/MorvanCGA18,2018,SDM,inproceedings,Graph sketching-based Space-efficient Data Clustering.,Anne Morvan|Krzysztof Choromanski|C|Jamal Atif
conf/sdm/ShayestehfardBI23,2023,SDM,inproceedings,AlignGraph: A Group of Generative Models for Graphs.,Kimia Shayestehfard|Dana H. Brooks|Stratis Ioannidis
conf/sdm/LiSPSW24,2024,SDM,inproceedings,Stable Synthetic Control with Anomaly Detection for Causal Inference.,Qiang Li|Yiqiao Sun|Linsey Pang|Liang Sun 0001|Qingsong Wen
conf/sdm/YangZ23,2023,SDM,inproceedings,Estimating Latent Population Flows from Aggregated Data via Inversing Multi-Marginal Optimal Transport.,Sikun Yang|Hongyuan Zha
conf/sdm/BoumberVQ24,2024,SDM,inproceedings,"Blue Sky: Multilingual, Multimodal Domain Independent Deception Detection.",Dainis Boumber|Rakesh M. Verma|Fatima Zahra Qachfar
conf/sdm/WanM18,2018,SDM,inproceedings,One-Class Recommendation with Asymmetric Textual Feedback.,Mengting Wan|Julian J. McAuley
conf/sdm/GhoshRMSD024,2024,SDM,inproceedings,Towards Entity-Aware Conditional Variational Inference for Heterogeneous Time-Series Prediction: An application to Hydrology.,Rahul Ghosh|Arvind Renganathan|Wallace McAliley|Michael S. Steinbach|Christopher J. Duffy|Vipin Kumar 0001
conf/sdm/AltieriPPV21,2021,SDM,inproceedings,Scalable Distributed Approximation of Internal Measures for Clustering Evaluation.,Federico Altieri|Andrea Pietracaprina|Geppino Pucci|Fabio Vandin
conf/sdm/WangLWJ18,2018,SDM,inproceedings,You Are How You Move: Linking Multiple User Identities From Massive Mobility Traces.,Huandong Wang|Yong Li 0008|Gang Wang 0011|Depeng Jin
conf/sdm/SunJLCH19,2019,SDM,inproceedings,Bus Travel Speed Prediction using Attention Network of Heterogeneous Correlation Features.,Yidan Sun|Guiyuan Jiang|Siew-Kei Lam|Shicheng Chen|Peilan He
conf/sdm/LiZLLH19,2019,SDM,inproceedings,GeoAttn: Localization of Social Media Messages via Attentional Memory Network.,Sha Li|Chao Zhang 0014|Dongming Lei|Ji Li|Jiawei Han 0001
conf/sdm/GujralTP20,2020,SDM,inproceedings,SPADE: Streaming PARAFAC2 DEcomposition for Large Datasets.,Ekta Gujral|Georgios Theocharous|Evangelos E. Papalexakis
conf/sdm/AlaeeASMGK20,2020,SDM,inproceedings,Features or Shape? Tackling the False Dichotomy of Time Series Classification.,Sara Alaee|Alireza Abdoli|Christian R. Shelton|Amy C. Murillo|Alec C. Gerry|Eamonn J. Keogh
conf/sdm/ZhangHR24,2024,SDM,inproceedings,CoLafier: Collaborative Noisy Label Purifier With Local Intrinsic Dimensionality Guidance.,Dongyu Zhang|Ruofan Hu 0001|Elke A. Rundensteiner
conf/sdm/JohanssonL20,2020,SDM,inproceedings,Well-calibrated and specialized probability estimation trees.,Ulf Johansson|Tuwe L
conf/sdm/JabbariC20,2020,SDM,inproceedings,An Instance-Specific Algorithm for Learning the Structure of Causal Bayesian Networks Containing Latent Variables.,Fattaneh Jabbari|Gregory F. Cooper
conf/sdm/ArachchiT23,2023,SDM,inproceedings,Node ranking in labeled networks.,Chamalee Wickrama Arachchi|Nikolaj Tatti
conf/sdm/DrumondBGS20,2020,SDM,inproceedings,HIDRA: Head Initialization across Dynamic targets for Robust Architectures.,Rafael R|Lukas Brinkmeyer|Josif Grabocka|Lars Schmidt-Thieme
conf/sdm/LiuLSL20,2020,SDM,inproceedings,An Advantage Actor-Critic Algorithm with Confidence Exploration for Open Information Extraction.,Guiliang Liu|Xu Li 0001|Mingming Sun 0001|Ping Li 0001
conf/sdm/JalaliW0RS20,2020,SDM,inproceedings,On the Information Unfairness of Social Networks.,Zeinab S. Jalali|Weixiang Wang|Myunghwan Kim 0002|Hema Raghavan|Sucheta Soundarajan
conf/sdm/YousefzadehOL19,2019,SDM,inproceedings,Learning Diverse Gaussian Graphical Models and Interpreting Edges.,Roozbeh Yousefzadeh|Diane Oyen|Nina Lanza
conf/sdm/HooiSLF19,2019,SDM,inproceedings,SMF: Drift-Aware Matrix Factorization with Seasonal Patterns.,Bryan Hooi|Kijung Shin|Shenghua Liu|Christos Faloutsos
conf/sdm/LiangWMQH19,2019,SDM,inproceedings,A Deep Spatio-Temporal Fuzzy Neural Network for Passenger Demand Prediction.,Xiaoyuan Liang|Guiling Wang 0001|Martin Renqiang Min|Yi Qi|Zhu Han 0001
conf/sdm/RubashevskiiKP23,2023,SDM,inproceedings,Scalable Batch Acquisition for Deep Bayesian Active Learning.,Aleksandr Rubashevskii|Daria Kotova|Maxim Panov
conf/sdm/ZhaBL0H23,2023,SDM,inproceedings,Data-centric AI: Perspectives and Challenges.,Daochen Zha|Zaid Pervaiz Bhat|Kwei-Herng Lai|Fan Yang 0023|Xia Hu 0001
conf/sdm/YeCW0024,2024,SDM,inproceedings,UPFL: Unsupervised Personalized Federated Learning towards New Clients.,Tiandi Ye|Cen Chen 0001|Yinggui Wang|Xiang Li 0067|Ming Gao 0001
conf/sdm/WangWFLT20,2020,SDM,inproceedings,Global-and-Local Aware Data Generation for the Class Imbalance Problem.,Wentao Wang 0006|Suhang Wang|Wenqi Fan|Zitao Liu 0001|Jiliang Tang
conf/sdm/BhailaHWW24,2024,SDM,inproceedings,Local Differential Privacy in Graph Neural Networks: a Reconstruction Approach.,Karuna Bhaila|Wen Huang 0003|Yongkai Wu|Xintao Wu
conf/sdm/WangJ18,2018,SDM,inproceedings,Learning Convolutional Text Representations for Visual Question Answering.,Zhengyang Wang|Shuiwang Ji
conf/sdm/RymarczykDD23,2023,SDM,inproceedings,ProGReST: Prototypical Graph Regression Soft Trees for Molecular Property Prediction.,Dawid Rymarczyk|Daniel Dobrowolski|Tomasz Danel
conf/sdm/WangWJDFZ23,2023,SDM,inproceedings,Hierarchical Neural Topic Model with Embedding Cluster and Neural Variational Inference.,Ningjing Wang|Deqing Wang|Ting Jiang|Chenguang Du|Chuyu Fang|Fuzhen Zhuang
conf/sdm/ChangOL20,2020,SDM,inproceedings,GRIA: Graphical Regularization for Integrative Analysis.,Changgee Chang|Jihwan Oh|Qi Long
conf/sdm/SchoutenDP22,2022,SDM,inproceedings,Exceptional Model Mining for Repeated Cross-Sectional Data (EMM-RCS).,Rianne Margaretha Schouten|Wouter Duivesteijn|Mykola Pechenizkiy
conf/sdm/Li018,2018,SDM,inproceedings,Evolving Separating References for Time Series Classification.,Xiaosheng Li|Jessica Lin 0001
conf/sdm/QinWMYW021,2021,SDM,inproceedings,Contradictory Structure Learning for Semi-supervised Domain Adaptation.,Can Qin|Lichen Wang|Qianqian Ma|Yu Yin 0001|Huan Wang 0014|Yun Fu 0001
conf/sdm/ZhangLJ24,2024,SDM,inproceedings,Denoising Long- and Short-term Interests for Sequential Recommendation.,Xinyu Zhang|Beibei Li 0001|Beihong Jin
conf/sdm/HossainFBKT24,2024,SDM,inproceedings,EBV: Electronic Bee-Veterinarian for Principled Mining and Forecasting of Honeybee Time Series.,Shamima Hossain|Christos Faloutsos|Boris Baer|Hyoseung Kim 0001|Vassilis J. Tsotras
conf/sdm/CaiSSZH022,2022,SDM,inproceedings,Hypergraph Contrastive Learning for Electronic Health Records.,Derun Cai|Chenxi Sun|Moxian Song|Baofeng Zhang|Shenda Hong|Hongyan Li 0002
conf/sdm/EfteliogluTS18,2018,SDM,inproceedings,Avoidance Region Discovery: A Summary of Results.,Emre Eftelioglu|Xun Tang|Shashi Shekhar 0001
conf/sdm/ZhouL022,2022,SDM,inproceedings,Noisy Truncated SGD: Optimization and Generalization.,Yingxue Zhou|Xinyan Li|Arindam Banerjee 0001
conf/sdm/EnglhardtB20,2020,SDM,inproceedings,Exploring the Unknown - Query Synthesis in One-Class Active Learning.,Adrian Englhardt|Klemens B
conf/sdm/WangZWG21,2021,SDM,inproceedings,Fair Classification Under Strict Unawareness.,Haoyu Wang 0004|Hengtong Zhang|Yaqing Wang 0001|Jing Gao 0004
conf/sdm/PasrichaSSF0P23,2023,SDM,inproceedings,Harvester: Principled Factorization-based Temporal Tensor Granularity Estimation.,Ravdeep S. Pasricha|Uday Singh Saini|Nicholas D. Sidiropoulos|Fei Fang 0001|Kevin Chan 0001|Evangelos E. Papalexakis
conf/sdm/HooiF19,2019,SDM,inproceedings,Branch and Border: Partition-Based Change Detection in Multivariate Time Series.,Bryan Hooi|Christos Faloutsos
conf/sdm/FengT23,2023,SDM,inproceedings,Concept Discovery for Fast Adaptation.,Shengyu Feng|Hanghang Tong
conf/sdm/LuoLYDW22,2022,SDM,inproceedings,Multiperiod Corporate Default Prediction Through Neural Parametric Family Learning.,Wei-Lun Luo|Yu-Ming Lu|Jheng-Hong Yang|Jin-Chuan Duan|Chuan-Ju Wang
conf/sdm/0002LSC24,2024,SDM,inproceedings,Graph Summarization for Preserving Spectral Characteristics.,Houquan Zhou 0002|Shenghua Liu|Huawei Shen|Xueqi Cheng
conf/sdm/RoychoudhuryZO19,2019,SDM,inproceedings,Leveraging Subsequence-orders for Univariate and Multivariate Time-series Classification.,Shoumik Roychoudhury|Fang Zhou|Zoran Obradovic
conf/sdm/0022W022,2022,SDM,inproceedings,Meta Adversarial Weight for Unsupervised Domain Adaptation.,Chang Liu 0022|Lichen Wang|Yun Fu 0001
conf/sdm/YuanCTW0Z24,2024,SDM,inproceedings,Label Distribution Learning-Enhanced Dual-KNN for Text Classification.,Bo Yuan 0017|Yulin Chen|Zhen Tan 0001|Jinyan Wang|Huan Liu 0001|Yin Zhang
conf/sdm/BohnGO19,2019,SDM,inproceedings,Optimally rotated coordinate systems for adaptive least-squares regression on sparse grids.,Bastian Bohn|Michael Griebel|Jens Oettershagen
conf/sdm/ZhuLHK21,2021,SDM,inproceedings,Node Proximity Is All You Need: Unified Structural and Positional Node and Graph Embedding.,Jing Zhu 0005|Xingyu Lu|Mark Heimann|Danai Koutra
conf/sdm/0007T22,2022,SDM,inproceedings,YACC: A Framework Generalizing Tur,Shweta Jain 0007|Hanghang Tong
conf/sdm/WangELH21,2021,SDM,inproceedings,A Dimensionality-Driven Approach for Unsupervised Out-of-distribution Detection.,Qizhou Wang 0001|Sarah M. Erfani|Christopher Leckie|Michael E. Houle
conf/sdm/0012ZJ023,2023,SDM,inproceedings,A Two-View EEG Representation for Brain Cognition by Composite Temporal-Spatial Contrastive Learning.,Zheng Chen 0012|Lingwei Zhu|Haohui Jia|Takashi Matsubara 0001
conf/sdm/RezayiZZ023,2023,SDM,inproceedings,XDC: Adaptive Cross Domain Short Text Clustering.,Saed Rezayi|Handong Zhao|Ronghang Zhu|Sheng Li 0001
conf/sdm/PhanLN22,2022,SDM,inproceedings,StepDIRECT - A Derivative-Free Optimization Method for Stepwise Functions.,Dzung T. Phan|Hongsheng Liu|Lam M. Nguyen
conf/sdm/LiuZSGK19,2019,SDM,inproceedings,Coupled Clustering of Time-Series and Networks.,Yike Liu|Linhong Zhu|Pedro A. Szekely|Aram Galstyan|Danai Koutra
conf/sdm/LuZYWYN23,2023,SDM,inproceedings,BDA: Bandit-based Transferable AutoAugment.,Shan Lu|Mingjun Zhao|Songling Yuan|Xiaoli Wang 0004|Lei Yang|Di Niu
conf/sdm/ZhangG020,2020,SDM,inproceedings,Semantic Discord: Finding Unusual Local Patterns for Time Series.,Li Zhang 0074|Yifeng Gao 0001|Jessica Lin 0001
conf/sdm/WangZCS24,2024,SDM,inproceedings,Laplacian Score Benefit Adaptive Filter Selection for Graph Neural Networks.,Yewen Wang|Shichang Zhang|John (Junghoo) Cho|Yizhou Sun
