key,year,venue,pub_type,title,authors
conf/pkdd/KumariCBC21,2021,ECML/PKDD (2),inproceedings,A Unified Batch Selection Policy for Active Metric Learning.,Priyadarshini Kumari|Siddhartha Chaudhuri|Vivek S. Borkar|Subhasis Chaudhuri
conf/pkdd/Einhaus0RS21,2021,PKDD/ECML Workshops (1),inproceedings,Towards Precomputed 1D-Convolutional Layers for Embedded FPGAs.,Lukas Einhaus|Chao Qian 0009|Christopher Ringhofer|Gregor Schiele
conf/pkdd/AllikiviK19,2019,ECML/PKDD (2),inproceedings,Non-parametric Bayesian Isotonic Calibration: Fighting Over-Confidence in Binary Classification.,Mari-Liis Allikivi|Meelis Kull
conf/pkdd/LorenzenP20,2020,ECML/PKDD (1),inproceedings,Revisiting Wedge Sampling for Budgeted Maximum Inner Product Search.,Stephan Sloth Lorenzen|Ninh Pham
conf/pkdd/BunseM21,2021,ECML/PKDD (2),inproceedings,Certification of Model Robustness in Active Class Selection.,Mirko Bunse|Katharina Morik
conf/pkdd/YuJSLZZ22,2022,ECML/PKDD (1),inproceedings,Improving Micro-video Recommendation by Controlling Position Bias.,Yisong Yu|Beihong Jin|Jiageng Song|Beibei Li 0001|Yiyuan Zheng|Wei Zhuo 0002
conf/pkdd/AbdelWahabL19,2019,ECML/PKDD (2),inproceedings,Quantile Layers: Statistical Aggregation in Deep Neural Networks for Eye Movement Biometrics.,Ahmed AbdelWahab|Niels Landwehr
conf/pkdd/VargasRGM19,2019,PKDD/ECML Workshops (2),inproceedings,A Mixed Information Source Approach for Biomedical Question Answering: MindLab at BioASQ 7B.,M|Andr|Fabio A. Gonz|Manuel Montes-y-G
conf/pkdd/BarrueQ23,2023,PKDD/ECML Workshops (5),inproceedings,Quantum Machine Learning for Malware Classification.,Gr|Tony Quertier
conf/pkdd/Seiffarth0W20,2020,ECML/PKDD (1),inproceedings,Maximum Margin Separations in Finite Closure Systems.,Florian Seiffarth|Tam|Stefan Wrobel
conf/pkdd/HuseljicHHRS24,2024,ECML/PKDD (7),inproceedings,Fast Fishing: Approximating Bait for Efficient and Scalable Deep Active Image Classification.,Denis Huseljic|Paul Hahn|Marek Herde|Lukas Rauch|Bernhard Sick
conf/pkdd/XiongEZJ22,2022,ECML/PKDD (3),inproceedings,Defending Observation Attacks in Deep Reinforcement Learning via Detection and Denoising.,Zikang Xiong|Joe Eappen|He Zhu 0001|Suresh Jagannathan
conf/pkdd/TsourakakisSLY18,2018,ECML/PKDD (2),inproceedings,Risk-Averse Matchings over Uncertain Graph Databases.,Charalampos E. Tsourakakis|Shreyas Sekar|Johnson Lam|Liu Yang
conf/pkdd/YaoL23,2023,ECML/PKDD (2),inproceedings,Graph Rebasing and Joint Similarity Reconstruction for Cross-Modal Hash Retrieval.,Dan Yao|Zhixin Li 0001
conf/pkdd/LanchantinSQ19,2019,ECML/PKDD (2),inproceedings,Neural Message Passing for Multi-label Classification.,Jack Lanchantin|Arshdeep Sekhon|Yanjun Qi
conf/pkdd/ParkR18,2018,ECML/PKDD (1),inproceedings,A Blended Metric for Multi-label Optimisation and Evaluation.,Laurence A. F. Park|Jesse Read
conf/pkdd/BuylB21,2021,ECML/PKDD (2),inproceedings,The KL-Divergence Between a Graph Model and its Fair I-Projection as a Fairness Regularizer.,Maarten Buyl|Tijl De Bie
conf/pkdd/ScheurerTMBO18,2018,ECML/PKDD (3),inproceedings,Monitoring Emergency First Responders' Activities via Gradient Boosting and Inertial Sensor Data.,Sebastian Scheurer|Salvatore Tedesco|Oscar Manzano|Kenneth N. Brown|Brendan O'Flynn
conf/pkdd/ZhangHG22,2022,ECML/PKDD (2),inproceedings,Bi-matching Mechanism to Combat Long-tail Senses of Word Sense Disambiguation.,Junwei Zhang 0009|Ruifang He|Fengyu Guo
conf/pkdd/KoppelMH23,2023,PKDD/ECML Workshops (1),inproceedings,Google Topics as a Way Out of the Cookie Dilemma?,Marius K|Jan-Philipp Muttach|Gerrit Hornung
conf/pkdd/DanS21,2021,ECML/PKDD (3),inproceedings,Variance Reduced Stochastic Proximal Algorithm for AUC Maximization.,Soham Dan|Dushyant Sahoo
conf/pkdd/Seiffarth0W19,2019,ECML/PKDD (1),inproceedings,Maximal Closed Set and Half-Space Separations in Finite Closure Systems.,Florian Seiffarth|Tam|Stefan Wrobel
conf/pkdd/VirinchiSM22,2022,ECML/PKDD (1),inproceedings,Recommending Related Products Using Graph Neural Networks in Directed Graphs.,Srinivas Virinchi|Anoop Saladi|Abhirup Mondal
conf/pkdd/MarjaniKG22,2022,ECML/PKDD (4),inproceedings,On the Complexity of All ε-Best Arms Identification.,Aymen Al Marjani|Tom|Aur
conf/pkdd/RiegerJR20,2020,PKDD/ECML Workshops,inproceedings,Assessing the Uncertainty of the Text Generating Process Using Topic Models.,Jonas Rieger|Carsten Jentsch|J
conf/pkdd/ChalapathyTC18,2018,ECML/PKDD (1),inproceedings,Group Anomaly Detection Using Deep Generative Models.,Raghavendra Chalapathy|Edward Toth|Sanjay Chawla
conf/pkdd/HegedusDJ19,2019,PKDD/ECML Workshops (1),inproceedings,Decentralized Recommendation Based on Matrix Factorization: A Comparison of Gossip and Federated Learning.,Istv|G|M
conf/pkdd/LiuW020,2020,ECML/PKDD (4),inproceedings,Strategic and Crowd-Aware Itinerary Recommendation.,Junhua Liu 0002|Kristin L. Wood|Kwan Hui Lim 0001
conf/pkdd/BanieckiCBB24,2024,ECML/PKDD (2),inproceedings,On the Robustness of Global Feature Effect Explanations.,Hubert Baniecki|Giuseppe Casalicchio|Bernd Bischl|Przemyslaw Biecek
conf/pkdd/YiCL22,2022,ECML/PKDD (1),inproceedings,A U-Shaped Hierarchical Recommender by Multi-resolution Collaborative Signal Modeling.,Peng Yi|Xiongcai Cai|Ziteng Li
conf/pkdd/MaletzkeRCB18,2018,LIDTA@ECML/PKDD,inproceedings,On the Need of Class Ratio Insensitive Drift Tests for Data Streams.,Andr|Denis Moreira dos Reis|Everton Alvares Cherman|Gustavo E. A. P. A. Batista
conf/pkdd/PrasseBKKBS21,2021,ECML/PKDD (4),inproceedings,Learning Explainable Representations of Malware Behavior.,Paul Prasse|Jan Brabec|Jan Kohout|Martin Kopp|Luk|Tobias Scheffer
conf/pkdd/MorinG21,2021,PKDD/ECML Workshops (2),inproceedings,Linguistic Analysis of Stack Overflow Data: Native English vs Non-native English Speakers.,Janneke Morin|Krishnendu Ghosh
conf/pkdd/GhandiQC24,2024,ECML/PKDD (3),inproceedings,Probabilistic Circuits with Constraints via Convex Optimization.,Soroush Ghandi|Benjamin Quost|Cassio de Campos
conf/pkdd/HeidariRDC23,2023,PKDD/ECML Workshops (3),inproceedings,Data-Efficient Interactive Multi-objective Optimization Using ParEGO.,Arash Heidari|Sebastian Rojas-Gonzalez|Tom Dhaene|Ivo Couckuyt
conf/pkdd/KasmiDSB22,2022,MACLEAN@PKDD/ECML,inproceedings,DeepSolar Tracker: Towards Unsupervised Assessment with Open-Source Data of the Accuracy of Deep Learning-Based Distributed PV Mapping.,Gabriel Kasmi|Laurent Dubus|Yves-Marie Saint-Drenan|Philippe Blanc
conf/pkdd/QiCGP24,2024,ECML/PKDD (4),inproceedings,KAF,Pian Qi|Diletta Chiaro|Fabio Giampaolo|Francesco Piccialli
conf/pkdd/SanchezSO20,2020,ECML/PKDD (4),inproceedings,Mutual Information Measure for Image Segmentation Using Few Labels.,Eduardo Hugo Sanchez|Mathieu Serrurier|Mathias Ortner
conf/pkdd/CartaSB20,2020,ECML/PKDD (1),inproceedings,Incremental Training of a Recurrent Neural Network Exploiting a Multi-scale Dynamic Memory.,Antonio Carta|Alessandro Sperduti|Davide Bacciu
conf/pkdd/MehtaSVG24,2024,ECML/PKDD (1),inproceedings,CircuitVQA: A Visual Question Answering Dataset for Electrical Circuit Images.,Rahul Mehta 0008|Bhavyajeet Singh|Vasudeva Varma|Manish Gupta 0001
conf/pkdd/ZhangYLH22,2022,ECML/PKDD (2),inproceedings,NE-WNA: A Novel Network Embedding Framework Without Neighborhood Aggregation.,Jijie Zhang|Yan Yang|Yong Liu 0029|Meng Han
conf/pkdd/YangH0GH20,2020,ECML/PKDD (2),inproceedings,Inductive Generalized Zero-Shot Learning with Adversarial Relation Network.,Guanyu Yang 0002|Kaizhu Huang|Rui Zhang 0012|John Yannis Goulermas|Amir Hussain 0001
conf/pkdd/KhoshbakhtianOAA24,2024,ECML/PKDD (7),inproceedings,MEGA: Multi-encoder GNN Architecture for Stronger Task Collaboration and Generalization.,Faraz Khoshbakhtian|Gaurav Oberoi|Dionne M. Aleman|Siddhartha Asthana
conf/pkdd/PangXSZH22,2022,ECML/PKDD (2),inproceedings,MFDG: A Multi-Factor Dialogue Graph Model for Dialogue Intent Classification.,Jinhui Pang|Huinan Xu|Shuangyong Song|Bo Zou|Xiaodong He 0001
conf/pkdd/ChenWLCD23,2023,ECML/PKDD (1),inproceedings,Real: A Representative Error-Driven Approach for Active Learning.,Cheng Chen 0050|Yong Wang 0021|Lizi Liao|Yueguo Chen|Xiaoyong Du 0001
conf/pkdd/SousaVS20,2020,PKDD/ECML Workshops,inproceedings,Approximate Explanations for Classification of Histopathology Patches.,Iam Palatnik de Sousa|Marley M. B. R. Vellasco|Eduardo Costa da Silva
conf/pkdd/DongKV21,2021,ECML/PKDD (3),inproceedings,Self-supervised Multi-task Representation Learning for Sequential Medical Images.,Nanqing Dong|Michael Kampffmeyer|Irina Voiculescu
conf/pkdd/BanerjeeDAHM24,2024,ECML/PKDD (10),inproceedings,DistALANER: Distantly Supervised Active Learning Augmented Named Entity Recognition in the Open Source Software Ecosystem.,Somnath Banerjee 0002|Avik Dutta|Aaditya Agrawal|Rima Hazra|Animesh Mukherjee 0001
conf/pkdd/PerssonKCL20,2020,MLSA@PKDD/ECML,inproceedings,Prediction of Tiers in the Ranking of Ice Hockey Players.,Timmy Lehmus Persson|Haris Kozlica|Niklas Carlsson|Patrick Lambrix
conf/pkdd/PhanTrongTSG24,2024,ECML/PKDD (2),inproceedings,PINN-BO: A Black-Box Optimization Algorithm Using Physics-Informed Neural Networks.,Dat Phan-Trong|Hung The Tran|Alistair Shilton|Sunil Gupta 0001
conf/pkdd/XuSDCL21,2021,ECML/PKDD (5),inproceedings,DeepPE: Emulating Parameterization in Numerical Weather Forecast Model Through Bidirectional Network.,Fengyang Xu|Wencheng Shi|Yunfei Du 0001|Zhiguang Chen 0001|Yutong Lu
conf/pkdd/DuLW21,2021,ECML/PKDD (2),inproceedings,Modeling Multi-factor and Multi-faceted Preferences over Sequential Networks for Next Item Recommendation.,Yingpeng Du|Hongzhi Liu 0001|Zhonghai Wu
conf/pkdd/LiJ19a,2019,ECML/PKDD (2),inproceedings,L,Yang Li 0146|Shihao Ji 0001
conf/pkdd/SchusterHBKT21,2021,PKDD/ECML Workshops (1),inproceedings,"Design Space Exploration of Time, Energy, and Error Rate Trade-offs for CNNs Using Accuracy-Programmable Instruction Set Processors.",Armin Schuster|Christian Heidorn|Marcel Brand|Oliver Kesz|J
conf/pkdd/LeibrandtG20,2020,ECML/PKDD (1),inproceedings,Gauss Shift: Density Attractor Clustering Faster Than Mean Shift.,Richard Leibrandt|Stephan G
conf/pkdd/CambrinCG22,2022,MACLEAN@PKDD/ECML,inproceedings,Vision Transformers for Burned Area Delineation.,Daniele Rege Cambrin|Luca Colomba|Paolo Garza
conf/pkdd/CarolisLMP23,2023,PKDD/ECML Workshops (4),inproceedings,Engaging Older Adults at Meal-Time Through AI-Empowered Socially Assistive Robots.,Berardina De Carolis|Corrado Loglisci|Nicola Macchiarulo|Giuseppe Palestra
conf/pkdd/GuptaESAF18,2018,ECML/PKDD (1),inproceedings,Beyond Outlier Detection: LookOut for Pictorial Explanation.,Nikhil Gupta 0007|Dhivya Eswaran|Neil Shah|Leman Akoglu|Christos Faloutsos
conf/pkdd/ZigrandATC21,2021,ECML/PKDD (4),inproceedings,Machine Learning Guided Optimization for Demand Responsive Transport Systems.,Louis Zigrand|Pegah Alizadeh|Emiliano Traversi|Roberto Wolfler Calvo
conf/pkdd/LiuDZ24,2024,ECML/PKDD (2),inproceedings,Frequency Enhanced Pre-training for Cross-City Few-shot Traffic Forecasting.,Zhanyu Liu|Jianrong Ding|Guanjie Zheng
conf/pkdd/MaeleVCD21,2021,PKDD/ECML Workshops (1),inproceedings,Disentangling What and Where for 3D Object-Centric Representations Through Active Inference.,Toon Van de Maele|Tim Verbelen|Ozan|Bart Dhoedt
conf/pkdd/DulnyHHK24,2024,ECML/PKDD (7),inproceedings,GrINd: Grid Interpolation Network for Scattered Observations.,Andrzej Dulny|Paul Heinisch|Andreas Hotho|Anna Krause
conf/pkdd/HuangMLSC22,2022,ECML/PKDD (4),inproceedings,SemiITE: Semi-supervised Individual Treatment Effect Estimation via Disagreement-Based Co-training.,Qiang Huang|Jing Ma 0002|Jundong Li|Huiyan Sun|Yi Chang 0001
conf/pkdd/GhoshM23,2023,ECML/PKDD (6),inproceedings,How Early Can We Detect? Detecting Misinformation on Social Media Using User Profiling and Network Characteristics.,Shreya Ghosh 0002|Prasenjit Mitra
conf/pkdd/Hlavackova-Schindler20,2020,ECML/PKDD (1),inproceedings,Poisson Graphical Granger Causality by Minimum Message Length.,Katerina Hlav|Claudia Plant
conf/pkdd/SukhijaK18,2018,ECML/PKDD (2),inproceedings,Web-Induced Heterogeneous Transfer Learning with Sample Selection.,Sanatan Sukhija|Narayanan Chatapuram Krishnan
conf/pkdd/ChauCS22,2022,ECML/PKDD (5),inproceedings,Spectral Ranking with Covariates.,Siu Lun Chau|Mihai Cucuringu|Dino Sejdinovic
conf/pkdd/ScafartoPB22,2022,ECML/PKDD (1),inproceedings,Calibrate to Interpret.,Gregory Scafarto|Nicolas Posocco|Antoine Bonnefoy
conf/pkdd/GaoO18,2018,ECML/PKDD (1),inproceedings,On Finer Control of Information Flow in LSTMs.,Hang Gao|Tim Oates 0001
conf/pkdd/SuWCQ23,2023,ECML/PKDD (5),inproceedings,Efficient Adaptive Spatial-Temporal Attention Network for Traffic Flow Forecasting.,Hongyang Su|Xiaolong Wang 0001|Qingcai Chen|Yang Qin 0001
conf/pkdd/AladwaniPAD24,2024,ECML/PKDD (4),inproceedings,The Price of Labelling: A Two-Phase Federated Self-learning Approach.,Tahani Aladwani|Shameem Puthiya Parambath|Christos Anagnostopoulos 0001|Fani Deligianni
conf/pkdd/SchlorRKH20,2020,MIDAS@PKDD/ECML,inproceedings,Financial Fraud Detection with Improved Neural Arithmetic Logic Units.,Daniel Schl|Markus Ring|Anna Krause|Andreas Hotho
conf/pkdd/LapidS23,2023,PKDD/ECML Workshops (5),inproceedings,I See Dead People: Gray-Box Adversarial Attack on Image-to-Text Models.,Raz Lapid|Moshe Sipper
conf/pkdd/EsakiMIM21,2021,PKDD/ECML Workshops (1),inproceedings,Sensorimotor Visual Perception on Embodied System Using Free Energy Principle.,Kanako Esaki|Tadayuki Matsumura|Kiyoto Ito|Hiroyuki Mizuno
conf/pkdd/MonteiroM21,2021,PKDD/ECML Workshops (2),inproceedings,A Framework for Building pro-bono Data for Good Projects.,Miguel Jos|Paulo Maia
conf/pkdd/YiCRYZ23,2023,PKDD/ECML Workshops (5),inproceedings,Transductive Fire-Affected Area Segmentation Using False-Color Composite Data.,Chao Yi|Xu-Yang Chen|Lu Ren|Han-Jia Ye|De-Chuan Zhan
conf/pkdd/MolnarCB19,2019,PKDD/ECML Workshops (1),inproceedings,Quantifying Model Complexity via Functional Decomposition for Better Post-hoc Interpretability.,Christoph Molnar|Giuseppe Casalicchio|Bernd Bischl
conf/pkdd/KiskinCSWR21,2021,ECML/PKDD (4),inproceedings,Automatic Acoustic Mosquito Tagging with Bayesian Neural Networks.,Ivan Kiskin|Adam D. Cobb|Marianne Sinka|Kathy Willis|Stephen J. Roberts
conf/pkdd/ScottiC24,2024,ECML/PKDD (8),inproceedings,LLM Support for Real-Time Technical Assistance.,Vincenzo Scotti 0001|Mark James Carman
conf/pkdd/NurlanovSB24,2024,ECML/PKDD (8),inproceedings,Adaptive Certified Training: Towards Better Accuracy-Robustness Tradeoffs.,Zhakshylyk Nurlanov|Frank R. Schmidt|Florian Bernard 0001
conf/pkdd/WangSW22,2022,ECML/PKDD (2),inproceedings,RDF Knowledge Base Summarization by Inducing First-Order Horn Rules.,Ruoyu Wang 0004|Daniel Sun 0004|Raymond K. Wong 0001
conf/pkdd/HenzeKS18,2018,DARE@PKDD/ECML,inproceedings,Sampling Strategies for Representative Time Series in Load Flow Calculations.,Janosch Henze|Stephan Kutzner|Bernhard Sick
conf/pkdd/PellungriniMG18,2018,MIDAS/PAP@PKDD/ECML,inproceedings,Privacy Risk for Individual Basket Patterns.,Roberto Pellungrini|Anna Monreale|Riccardo Guidotti
conf/pkdd/ZhongMWKL23,2023,ECML/PKDD (5),inproceedings,Bi-tuning: Efficient Transfer from Pre-trained Models.,Jincheng Zhong|Haoyu Ma|Ximei Wang|Zhi Kou|Mingsheng Long
conf/pkdd/SchallnerRSS19,2019,PKDD/ECML Workshops (1),inproceedings,Effect of Superpixel Aggregation on Explanations in LIME - A Case Study with Biological Data.,Ludwig Schallner|Johannes Rabold|Oliver Scholz|Ute Schmid
conf/pkdd/CaoAZSS20,2020,ECML/PKDD (1),inproceedings,"Simple, Scalable, and Stable Variational Deep Clustering.",Lele Cao|Sahar Asadi|Wenfei Zhu|Christian Schmidli|Michael Sj
conf/pkdd/WaadeMM21,2021,PKDD/ECML Workshops (1),inproceedings,Inferring in Circles: Active Inference in Continuous State Space Using Hierarchical Gaussian Filtering of Sufficient Statistics.,Peter Thestrup Waade|Nace Mikus|Christoph Mathys
conf/pkdd/RozenshteinPGV20,2020,ECML/PKDD (3),inproceedings,Mining Dense Subgraphs with Similar Edges.,Polina Rozenshtein|Giulia Preti|Aristides Gionis|Yannis Velegrakis
conf/pkdd/CastelijnsMV19,2019,PKDD/ECML Workshops (1),inproceedings,The ABC of Data: A Classifying Framework for Data Readiness.,Laurens A. Castelijns|Yuri Maas|Joaquin Vanschoren
conf/pkdd/MojaradACA20,2020,ECML/PKDD (4),inproceedings,A Context-Aware Approach to Detect Abnormal Human Behaviors.,Roghayeh Mojarad|Ferhat Attal|Abdelghani Chibani|Yacine Amirat
conf/pkdd/AntarisRA21,2021,ECML/PKDD (5),inproceedings,Multi-task Learning for User Engagement and Adoption in Live Video Streaming Events.,Stefanos Antaris|Dimitrios Rafailidis|Romina Arriaza
conf/pkdd/WilsonLDRR23,2023,PKDD/ECML Workshops (2),inproceedings,A Crossroads for Hybrid Human-Machine Decision-Making.,Ben Wilson 0002|Kayal Lakshmanan|Alan J. Dix|Alma A. M. Rahat|Matt J. Roach
conf/pkdd/GhoshC22,2022,ECML/PKDD (4),inproceedings,Model Selection in Reinforcement Learning with General Function Approximations.,Avishek Ghosh|Sayak Ray Chowdhury
conf/pkdd/OuyangZTXZ23,2023,ECML/PKDD (5),inproceedings,Click-Aware Structure Transfer with Sample Weight Assignment for Post-Click Conversion Rate Estimation.,Kai Ouyang|Wenhao Zheng 0001|Chen Tang|Xuanji Xiao|Hai-Tao Zheng 0002
conf/pkdd/BarbeSGBG20,2020,ECML/PKDD (2),inproceedings,Graph Diffusion Wasserstein Distances.,Am|Marc Sebban|Paulo Gon|Pierre Borgnat|R
conf/pkdd/RamosBAK21,2021,ECML/PKDD (5),inproceedings,Conditional Neural Relational Inference for Interacting Systems.,Joao A. Candido Ramos|Lionel Blond|St|Alexandros Kalousis
conf/pkdd/LiuLJZY23,2023,ECML/PKDD (2),inproceedings,Not All Tasks Are Equal: A Parameter-Efficient Task Reweighting Method for Few-Shot Learning.,Xin Liu 0086|Yilin Lyu|Liping Jing|Tieyong Zeng|Jian Yu 0001
conf/pkdd/PunziSPGP23,2023,PKDD/ECML Workshops (2),inproceedings,Towards Synergistic Human-AI Collaboration in Hybrid Decision-Making Systems.,Clara Punzi|Mattia Setzu|Roberto Pellungrini|Fosca Giannotti|Dino Pedreschi
conf/pkdd/WangQCGM22,2022,ECML/PKDD (6),inproceedings,Towards Federated COVID-19 Vaccine Side Effect Prediction.,Jiaqi Wang 0002|Cheng Qian 0001|Suhan Cui|Lucas Glass|Fenglong Ma
conf/pkdd/LanSCBC18,2018,ECML/PKDD (2),inproceedings,Personalized Thread Recommendation for MOOC Discussion Forums.,Andrew S. Lan|Jonathan C. Spencer|Ziqi Chen|Christopher G. Brinton|Mung Chiang
conf/pkdd/TanGL23,2023,ECML/PKDD (6),inproceedings,Target-Aware Molecular Graph Generation.,Cheng Tan 0012|Zhangyang Gao|Stan Z. Li
conf/pkdd/ShawG20,2020,MLSA@PKDD/ECML,inproceedings,Routine Inspection: A Playbook for Corner Kicks.,Laurie Shaw|Sudarshan Gopaladesikan
conf/pkdd/RammelaereG18,2018,ECML/PKDD (2),inproceedings,"Revisiting Conditional Functional Dependency Discovery: Splitting the ""C"" from the ""FD"".",Joeri Rammelaere|Floris Geerts
conf/pkdd/ThrunSU22,2022,ECML/PKDD (6),inproceedings,Interactive Toolbox for Two-Dimensional Gaussian Mixture Modeling.,Michael C. Thrun|Quirin Stier|Alfred Ultsch
conf/pkdd/ZhemchuzhnikovG24,2024,ECML/PKDD (4),inproceedings,ILPO-NET: Network for the Invariant Recognition of Arbitrary Volumetric Patterns in 3D.,Dmitrii Zhemchuzhnikov|Sergei Grudinin
conf/pkdd/LaiJLZZ23,2023,ECML/PKDD (6),inproceedings,A Vlogger-augmented Graph Neural Network Model for Micro-video Recommendation.,Weijiang Lai|Beihong Jin|Beibei Li 0001|Yiyuan Zheng|Rui Zhao
conf/pkdd/RogiersBKB24,2024,ECML/PKDD (8),inproceedings,KamerRaad: Enhancing Information Retrieval in Belgian National Politics Through Hierarchical Summarization and Conversational Interfaces.,Alexander Rogiers|Maarten Buyl|Bo Kang|Tijl De Bie
conf/pkdd/VermeireLRMD21,2021,PKDD/ECML Workshops (1),inproceedings,How to Choose an Explainability Method? Towards a Methodical Implementation of XAI in Practice.,Tom Vermeire|Thibault Laugel|Xavier Renard|David Martens|Marcin Detyniecki
conf/pkdd/YongSLSLL22,2022,ECML/PKDD (6),inproceedings,Recognizing Cognitive Load by a Hybrid Spatio-Temporal Causal Model from Multivariate Physiological Data.,Zirui Yong|Guoxin Su|Xiaohu Li|Lingyun Sun|Zejian Li|Li Liu 0001
conf/pkdd/TiwariSRSSB24,2024,ECML/PKDD (8),inproceedings,"Hi Model, generating ""nice"" instead of ""good"" is not as bad as generating ""rice""! Towards Context and Semantic Infused Dialogue Generation Loss Function.",Abhisek Tiwari|Muhammed Sinan|Kaushik Roy 0009|Amit P. Sheth|Sriparna Saha 0001|Pushpak Bhattacharyya
conf/pkdd/LiangL24,2024,ECML/PKDD (8),inproceedings,Centered Masking for Language-Image Pre-training.,Mingliang Liang|Martha A. Larson
conf/pkdd/Zervakis0CS21,2021,MLSMKG@PKDD/ECML,inproceedings,On Refining BERT Contextualized Embeddings using Semantic Lexicons.,Georgios Zervakis 0002|Emmanuel Vincent 0001|Miguel Couceiro|Marc Schoenauer
conf/pkdd/UematsuHSKTN24,2024,ECML/PKDD (1),inproceedings,Dimensionality-Induced Information Loss of Outliers in Deep Neural Networks.,Kazuki Uematsu|Kosuke Haruki|Taiji Suzuki|Mitsuhiro Kimura|Takahiro Takimoto|Hideyuki Nakagawa
conf/pkdd/MaedaWOOKN21,2021,ECML/PKDD (2),inproceedings,Reconnaissance for Reinforcement Learning with Safety Constraints.,Shin-ichi Maeda|Hayato Watahiki|Yi Ouyang|Shintarou Okada|Masanori Koyama|Prabhat Nagarajan
conf/pkdd/BhumikaD22,2022,ECML/PKDD (1),inproceedings,Deep Learning Based Urban Anomaly Prediction from Spatiotemporal Data.,Bhumika|Debasis Das 0001
conf/pkdd/BorgesFAM20,2020,ECML/PKDD (1),inproceedings,Networked Point Process Models Under the Lens of Scrutiny.,Guilherme R. Borges|Flavio Figueiredo|Renato M. Assun|Pedro O. S. Vaz de Melo
conf/pkdd/BjorklundMP22,2022,ECML/PKDD (6),inproceedings,SLISEMAP: Combining Supervised Dimensionality Reduction with Local Explanations.,Anton Bj|Jarmo M|Kai Puolam
conf/pkdd/HongNM21,2021,ECML/PKDD (1),inproceedings,Periodic Intra-ensemble Knowledge Distillation for Reinforcement Learning.,Zhang-Wei Hong|Prabhat Nagarajan|Guilherme Maeda
conf/pkdd/0004DLZZ20,2020,ECML/PKDD (2),inproceedings,Learning Implicit Generative Models by Teaching Density Estimators.,Kun Xu 0004|Chao Du|Chongxuan Li|Jun Zhu 0001|Bo Zhang 0010
conf/pkdd/ZgrajaGW18,2018,DMLE/IOTSTREAMING@PKDD/ECML,inproceedings,Active Learning by Clustering for Drifted Data Stream Classification.,Jakub Zgraja|Jo|Michal Wozniak 0001
conf/pkdd/MountantonakisT23,2023,ECML/PKDD (7),inproceedings,Using Multiple RDF Knowledge Graphs for Enriching ChatGPT Responses.,Michalis Mountantonakis|Yannis Tzitzikas
conf/pkdd/ProfetaS19,2019,PKDD/ECML Workshops (2),inproceedings,Feature-Based Classification of Electric Guitar Types.,Renato de Castro Rabelo Profeta|Gerald Schuller
conf/pkdd/LooverenK21,2021,ECML/PKDD (2),inproceedings,Interpretable Counterfactual Explanations Guided by Prototypes.,Arnaud Van Looveren|Janis Klaise
conf/pkdd/YuYZTN21,2021,ECML/PKDD (3),inproceedings,Active Learning in Gaussian Process State Space Model.,Hon Sum Alec Yu|Dingling Yao|Christoph Zimmer|Marc Toussaint|Duy Nguyen-Tuong
conf/pkdd/PeriniGV20,2020,PKDD/ECML Workshops,inproceedings,A Ranking Stability Measure for Quantifying the Robustness of Anomaly Detection Methods.,Lorenzo Perini|Connor Galvin|Vincent Vercruyssen
conf/pkdd/NBRMD23,2023,PKDD/ECML Workshops (3),inproceedings,Deep Networks Based Approach for Automatic Counting Panicles on UAV Captured Paddy RGB Imagery.,Tejasri N|Sam Mathew Betson|Pachamuthu Rajalakshmi|Balram Marathi|Uday B. Desai
conf/pkdd/XuZWZ24,2024,ECML/PKDD (5),inproceedings,Disagreement Evaluation of Solutions for Math Word Problem.,Yehui Xu|Xuejie Zhang 0002|Jin Wang 0008|Xiaobing Zhou
conf/pkdd/GalbrunCTTC18,2018,ECML/PKDD (2),inproceedings,Mining Periodic Patterns with a MDL Criterion.,Esther Galbrun|Peggy Cellier|Nikolaj Tatti|Alexandre Termier|Bruno Cr
conf/pkdd/DavariVR022,2022,PKDD/ECML Workshops (2),inproceedings,Fault Forecasting Using Data-Driven Modeling: A Case Study for Metro do Porto Data Set.,Narjes Davari|Bruno Veloso|Rita P. Ribeiro|Jo
conf/pkdd/BunseMSS22,2022,ECML/PKDD (5),inproceedings,Ordinal Quantification Through Regularization.,Mirko Bunse|Alejandro Moreo|Fabrizio Sebastiani 0001|Martin Senz
conf/pkdd/DuivesteijnD21,2021,MLSA@PKDD/ECML,inproceedings,Exceptional Gestalt Mining: Combining Magic Cards to Make Complex Coalitions Thrive.,Wouter Duivesteijn|Thomas C. van Dijk
conf/pkdd/DulnyHK23,2023,ECML/PKDD (1),inproceedings,DynaBench: A Benchmark Dataset for Learning Dynamical Systems from Low-Resolution Data.,Andrzej Dulny|Andreas Hotho|Anna Krause
conf/pkdd/GorantlaGDL23,2023,ECML/PKDD (1),inproceedings,Socially Fair Center-Based and Linear Subspace Clustering.,Sruthi Gorantla|Kishen N. Gowda|Amit Deshpande|Anand Louis
conf/pkdd/ParkJ24,2024,ECML/PKDD (2),inproceedings,Federated Learning with Flexible Architectures.,Jong-Ik Park|Carlee Joe-Wong
